skill_id,job_skills
33072,Body Motion
33073,Chemical Testing
33074,Microscopic Techniques
33075,Orientation and Training
33076,Laboratory Requisitions
33077,Data Recording and Evaluation
33078,Quality Control Management
33079,Laboratory Results Interpretation
33080,Prioritization and Time Management
33081,Patient Interaction
33082,Laboratory Organization Membership
33083,Lifting and Reaching
33084,Vision and Hearing
33085,Speed and Efficiency
33086,Occupational Exposure Awareness
33087,NonAutomated Procedures
33088,Instrument
33089,Lab Computer
33090,Patient History
33091,Charge Entry
33092,Blood Transfusion
33093,Standard Operating Procedures (SOP)
33094,Blood Bank Labeling
33095,Antibody Identification
33096,Reference Reagents
33097,Transfusion Reaction Investigations
33098,Blood Component Inventory
33099,Reagent QC
33100,Safety Requirements
33101,Quality System
33102,Critical Supplies
33103,Bachelor of Arts
33104,MLS (Medical Laboratory Science)
33105,U.S. Equivalent
33106,Foreign Credential Evaluation Statement
33107,Experience with Laboratory Testing
33108,KnowledgeBased Exam
33109,Board of Certification (ASCP)
33110,Prepaid Tuition Assistance
33111,Comprehensive Compensation
33112,Benefits Program
33113,Clinical Information
33114,Mission
33115,AgeSpecific Customer Service
33116,Protective Clothing
33117,Hazardous Substances
33118,Infectious Organisms
33119,Fluctuating Workloads
33120,Bachelor Degree
33121,Read
33122,Comprehend Written Instructions
33123,Follow Verbal Instructions
33124,Near Normal Vision
33125,EyeHandFoot Coordination
33126,Repetitive Tasks
33127,Bending/Stooping
33128,Twist at Waist
33129,General Clinical Microscopy
33130,Arterial Blood Gases
33131,Special Chemistry
33132,American Heart Association
33133,Moderate Complexity Laboratory Services
33134,High Complexity Laboratory Services
33135,Outpatient Services
33136,Inpatient Services
33137,JCAHO
33138,Acute Care
33139,Out Patient
33140,Medical Staff
33141,Specialty Clinic Physicians
33142,HIPAA and CMS/JCAHO
33143,Anaphylaxis
33144,English Language Proficiency
33145,Employee Health Requirements
33146,ID Microtyping System Inc [MTS Gel for blood bank] ABL 90 Blood Gas
33147,CPR Certification
33148,Medical Surgical Inpatient Experience
33149,Laboratory Information System Software
33150,Word Processing Software
33151,Email Proficiency
33152,Electronic Medical Records Proficiency
33153,Laboratory information System
33154,Technical DecisionMaking
33155,Control Preparation
33156,Quality Control Procedures
33157,Standards Preparation
33158,Reagents Preparation
33159,Laboratory Medical Technologist
33160,Medical procedures
33161,Patient monitoring
33162,Altera Digital Health a Harris Company  Paragon
33163,Homecare Homebase
33164,Oracle Cerner
33165,Orion
33166,Veradigm Inc
33167,Veradigm Inc  Veradigm FollowMyHealth
33168,Read/Comprehend instructions
33169,Follow verbal instructions
33170,Remain stationary
33171,Move about
33172,Move equipment
33173,Communicate with Physicians
33174,Collaborate with health team members
33175,Provide patient care
33176,Monitor patient responses
33177,Administer medications
33178,Monitor patients
33179,Evaluate patients
33180,Share oncall responsibilities
33181,Maintain cleanliness
33182,Transport patients
33183,Perform assigned duties
33184,Technical/Motor Skills
33185,Mental Requirements
33186,Sensory
33187,Remain in a stationary position
33188,Communicates and collaborates
33189,Provides and coordinates
33190,Monitors
33191,Administers medications
33192,Shares oncall responsibilities
33193,Maintains cleanliness of rooms
33194,Transports patients
33195,PatientCentric Solutions
33196,Thought Partnership
33197,Strategic Goal Understanding
33198,HypothesisDriven Analyses
33199,Data Science Pipelines
33200,Dash
33201,Verbal Comprehension
33202,Medication Administration
33203,OnCall Responsibilities
33204,Stock Management
33205,Motor Skills
33206,Sensory Acuity
33207,Visual Acuity
33208,Monitoring and Evaluation
33209,Oncall Responsibilities
33210,Maintain Cleanliness
33211,Transport Patients
33212,Fine Manipulation
33213,EOE/EVerify Employer
33214,Agile methodologies (Scrum Kanban)
33215,High performance data structures and algorithms
33216,Kubernetes workflows
33217,Objectoriented concepts
33218,Distributed compute/data processing technology
33219,Linux operating system
33220,Shell commands
33221,Computational Medicine
33222,Dynamical Systems Modeling
33223,Control Theoretic Analyses
33224,Machine Learning for Dynamical Systems
33225,Machine Learning for Complex Dynamical Systems Models
33226,ModelingBased Quantitative Systems Pharmacology
33227,Collaborative Leadership Skills
33228,FastPaced and Innovative Setting
33229,Experience in Independent and Team Work
33230,Research Funding History
33231,Research Assistant Professor
33232,Research Associate Professor
33233,Product insights
33234,Software technology
33235,Model Documentation
33236,Model Risk Management
33237,Objectivity
33238,Deadline meeting
33239,AML/CTF
33240,OpenSource Intelligence
33241,EEA30 Languages
33242,JudgementBased Decision Making
33243,Medical Tech
33244,CSLT
33245,CLMLS
33246,Economic models
33247,Econometric techniques
33248,Statistical development
33249,Academic writing
33250,Diverse perspectives
33251,VLookups
33252,Commercial management
33253,Project capital estimates
33254,Industrial
33255,Subcontract packages
33256,AWS Data Centers
33257,Corrective Action (CA)
33258,Adhoc training
33259,Complex operating procedure reviews
33260,Environmental health and safety
33261,Conceptual design
33262,Construction projects
33263,Webbased tools
33264,Power systems
33265,Questionnaire design
33266,Team feedback
33267,PowerPoint presentations
33268,Office 365 Suite
33269,Bilingual Spanish/English
33270,Nonprofit experience
33271,Social services experience
33272,Public health experience
33273,Applied evaluation
33274,Business learning opportunities
33275,Model Design
33276,Model Implementation
33277,ProofofConcept
33278,Cofounder
33279,Canadian Citizenship
33280,PR Card
33281,Global Network
33282,DataonCloud Technologies
33283,Strategic Alliance Management
33284,GTM Roles
33285,Data & AI Sales
33286,Partner Ecosystem
33287,Global Delivery Model
33288,Data to Insight Value Chain
33289,Advance Analytics
33290,Data & Analytics Platform Solutions
33291,Databricks Ecosystem
33292,Pipeline Creation through Partner Channels
33293,Data on Cloud Technologies
33294,Client Challenges
33295,Revenue & Margin Target Exceeding
33296,Insights Driven Growth
33297,Primary Research
33298,Secondary Research
33299,Building Sales Pipeline
33300,Consultative Sales
33301,Sales Closing
33302,Sales Forecasting
33303,Sales Training
33304,Softwares:
33305,Product Demonstration
33306,Sales Cycle Management
33307,Sales Process
33308,2+ Years Experience in Sales
33309,Experience in Data Research and Analytic Platforms
33310,Experience in Commercial Real Estate or Financial Services
33311,Sales Targets and Quota Achievement
33312,Client Training Experience
33313,Ability to Regularly Drive
33314,Data Center Sales
33315,Regional Sales Management
33316,Relationship Targeting
33317,Sales Account Strategy
33318,Growth Opportunities
33319,Customer Challenges
33320,Sales Touch Points
33321,Customer Strategic Plans
33322,Sales Growth
33323,Customer Expansion
33324,SalesForce.com
33325,Data Center Field
33326,Senior Account Management
33327,Sales Management
33328,Complex Relationships
33329,IEC 60309
33330,Contractor and User Experience
33331,Technology and Analysis Tools
33332,Web
33333,Analysis for BI
33334,Nimble Learning
33335,Planning and Alignment
33336,Stakeholder Balancing
33337,Action Orientation
33338,Cloud Data Analytics Services
33339,Model and Design of DB schemas
33340,Data System Creation
33341,Legal environment experience
33342,Comprehensive AML/CDD Regulations knowledge
33343,Researching skills
33344,Extensive research experience
33345,Riskbased approach
33346,Prompt responsiveness and initiative
33347,Microsoft Office software proficiency
33348,iManage
33349,Intapp
33350,Certifications: CISSP GIAC CISM CCSP CISA Security+ AWS Cloud Practitioner AWS Solution Architect  Associate AWS Developer  Associate AWS Security  Specialty AWS Solution Architect  Professional
33351,Handson Knowledge in Secure Technology
33352,Consumerfacing web or mobile app environment
33353,Data Structuring
33354,Univariate Statistical Analysis
33355,Data Computation
33356,SUDAAN
33357,Tribal History and Customs
33358,Natural World Connection
33359,Driving License
33360,Clean Driving Record
33361,Advanced MS Office (Excel PowerPoint)
33362,Board
33363,Blending
33364,Finance and Leadership Teams
33365,OnDemand Decision Making
33366,High Attention to Detail
33367,Business Accounting Finance MIS Data Analytics
33368,Medical Data Transcription
33369,GPA of 3.0 or higher
33370,ACT scores of 26 or higher
33371,SAT scores of 1100 or higher
33372,General Office Equipment
33373,Phone
33374,Voicemail
33375,Valid IL Driver's License
33376,Work Experience (13 years)
33377,Bachelor's Degree (desirable)
33378,New Technology
33379,Epic (Electronic medical record system)
33380,Degree in Information Technology Healthcare Nursing or Computer Science
33381,Server Configuration
33382,Storage and Backup Management
33383,Switch Configuration
33384,Cabling and Patching
33385,KVM Management
33386,Firewall Management
33387,Access Point Management
33388,Router Configuration
33389,Hardware Architecture
33390,Server and Client Operations
33391,Rack and Stack Management
33392,Backup and Recovery Methodologies
33393,Technology or Science Degree
33394,Degree in Information Technology
33395,Degree in Healthcare
33396,Degree in Nursing
33397,2+ Years of Applicable Experience
33398,ACT Score of 26+
33399,SAT Score of 1100+
33400,ICD10CM
33401,Medical Coding
33402,Clinical Information Systems
33403,CPT (Current Procedural Terminology)
33404,ICD10CM (International Classification of Diseases 10th Revision Clinical Modification)
33405,HCPCS (Healthcare Common Procedure Coding System)
33406,CPC (Certified Professional Coder)
33407,Hyperion Planning
33408,Brio
33409,P&L Analysis
33410,Bachelor of Science in Finance
33411,4+ Years of Business Analytics Experience
33412,AdHoc Responsibilities
33413,ERP Systems (Paycom Sage Navision)
33414,Cold Environment
33415,Plant KPI's (Production Quality Safety)
33416,HACCP
33417,Cooling techniques
33418,System resiliency
33419,HPC server install
33420,Error checking
33421,Goods receiving
33422,Remote hands response
33423,Escort visitors
33424,Investigate hardware issues
33425,Replace enduser serviceable parts
33426,Manage vendor support agreements
33427,Investigate copper and fiber cabling issues
33428,Change activity
33429,Install/Move servers and switches
33430,Copper and fiber cabling installation
33431,BIOS
33432,Console
33433,Basic Linux OS investigation/configuration
33434,Script deployment
33435,Capacity/configuration management data
33436,Workow tool tasks
33437,Supermicro
33438,HPE Servers
33439,Infiniband Fabric
33440,Mellanox
33441,Arista Hardware
33442,UNIX (Ubuntu or RedHat) administration
33443,Basic Linux and networking knowledge
33444,MS Office suite particularly Excel
33445,SPSS Software
33446,Data Integrity and Accuracy
33447,Word processing tools
33448,Office equipment and computer hardware
33449,English (oral and written)
33450,High school degree or equivalent
33451,Data protection law
33452,PIPL
33453,ePrivacy Regulation
33454,Data subject access requests
33455,Data protection audits
33456,Disclosure of data to authorities
33457,Advising senior partners
33458,Data privacy understanding
33459,New technologies knowledge
33460,German proficiency
33461,Italian proficiency
33462,Lawyer qualification
33463,Data Protection certifications
33464,Change management skills
33465,Remote work ability
33466,Mortgage Lending
33467,Loan Processing
33468,Loan Documentation
33469,Encompass
33470,Backup Storage Solutions
33471,Hyperconverged Solutions
33472,Compute Systems
33473,Orchestration Solutions
33474,529 College Savings Plan
33475,Development Programs
33476,Stocked Kitchen
33477,Customer onboarding
33478,Client training
33479,Data Impact Dashboard
33480,Industry expertise
33481,Upselling
33482,Business reviews
33483,Strategic partnerships
33484,Customer churn
33485,Travel willingness
33486,Data Submission
33487,IT Literate
33488,Plastic Packaging Tax
33489,Waste Electrical and Electronic Equipment
33490,Producer Responsibility
33491,Legislative Commitments
33492,A Level
33493,Holiday Scheme
33494,Critical Illness
33495,Disability Income Protection
33496,Bike to Work Scheme
33497,Wellbeing Initiatives
33498,Cannabis Industry
33499,Design choices
33500,Technical standards
33501,Multileveled architecture
33502,Component interactions
33503,Large scale software systems
33504,Object Oriented Architecture
33505,JEE Design Patterns
33506,JAVA Development Kit (JDK)
33507,JPA
33508,Hibernate
33509,EJB
33510,JSF
33511,JAXB
33512,JAXWS
33513,JBOSS
33514,Tomcat
33515,WebSphere Application Server
33516,Critical infrastructure
33517,Emergency response systems
33518,Spatial databases
33519,Google Maps API
33520,GIS tile server
33521,Open layers
33522,Nodejs
33523,Leaflets
33524,Data Timeliness
33525,Data Quality Reporting
33526,Ethical Judgment
33527,Control Issues
33528,Loans Products
33529,Issue Tracking
33530,Data Orientation
33531,Corporate finance
33532,Corporate FP&A
33533,Public accounting
33534,Undergraduate degree in finance accounting or economics
33535,Lenders and debt capital markets
33536,GAAP
33537,Financial forecasting
33538,Financial reconciliation
33539,Financial managerial reporting
33540,Financial business intelligence
33541,Architecture Design
33542,AWS Associate or Professional certification
33543,Dental Plan
33544,Vision Plan
33545,Paternity Leave
33546,Maternity Leave
33547,Snowflakes
33548,CPG235
33549,Exposomics
33550,Molecular data
33551,Precision environmental exposure measurements
33552,Climate change
33553,Extreme climate events
33554,NIEHS
33555,Social determinants of health
33556,Computational science
33557,Data sciences
33558,Biobehavioral health
33559,Kinesiology
33560,Nutrition sciences
33561,Human development
33562,Family science
33563,Recreation
33564,Park
33565,Tourism management
33566,PhD in environmental health public health epidemiology anthropology sociology public policy economics nutrition or a closely aligned field
33567,Reprints or preprints
33568,General Data Analysis Tooling
33569,Code Writing
33570,Knowledge of Financial Concepts
33571,Data specialist
33572,Intermediate to advanced skills
33573,AI/ML engineering
33574,ML model development
33575,Technical roadmap
33576,Handson development
33577,Evaluations
33578,Architecture governance
33579,Technical risk assessment
33580,Financial statements
33581,Compliance architecture
33582,Data focused solutions architectures
33583,Data architectural necessities
33584,Business groups
33585,Future state architecture
33586,Migration plans
33587,Capabilities
33588,Experiences
33589,Success stories
33590,Modern data cloud platforms
33591,Organizational abilities
33592,Discussion driving
33593,Proactive communication
33594,Clustered MySQL
33595,Vitess
33596,Kafka based Data Pipes
33597,Data codecs
33598,Low latency services
33599,Spark streaming
33600,Budget/Cost Data Analysis
33601,Data Metrics Development
33602,Business Data Analytics
33603,Bachelor's degree in Business Finance Data Analytics
33604,DoD Program Acquisition Experience
33605,Management Studies
33606,Requirements Management
33607,ProLaw
33608,Corporate accounts reconciliation
33609,Vendor communication
33610,Payables process
33611,Expense report reimbursements
33612,Petty cash
33613,German Translation
33614,English Translation
33615,Software Localization
33616,Marketing Materials
33617,Financial Content
33618,Translation
33619,CAT Tools
33620,Terminology Management
33621,Product Guidelines
33622,Tools and processes implementation
33623,Team building and leadership
33624,Handson experience with Postgres
33625,Networking terminology and technologies
33626,DNS Kubernetes Internet performance and security
33627,etcd Rook Golang Ceph Prometheus Consul Vault
33628,Bare metal systems
33629,Startup founding and leading
33630,Work location compensation
33631,Equity plan
33632,Health and welfare benefits
33633,Project Galileo
33634,Athenian Project
33635,Path Forward Partnership
33636,1.1.1.1
33637,Complex work assignments
33638,Originality
33639,Develop methodology
33640,Present solutions
33641,Centralising data services
33642,Modernising data services
33643,Driving growth
33644,Special procedures
33645,Test analyses
33646,Reference laboratories
33647,Peripheral blood smear
33648,WBC differential
33649,Urinary sediment examination
33650,File maintenance
33651,Sendout testing
33652,Restock supplies
33653,Charting
33654,Blood product transfusion
33655,OSHA compliance
33656,Hazardous materials disposal
33657,Clean working environment
33658,CLIA testing
33659,Medical technology degree
33660,Laboratory science degree
33661,Related science degree
33662,Entrylevel experience
33663,3+ years experience
33664,Full range of body motion
33665,Finger dexterity
33666,Eyehand coordination
33667,Sitting/standing for long periods
33668,Lifting and carrying up to 40 lbs
33669,Corrected vision
33670,Color perception
33671,Normal hearing
33672,Legible handwriting
33673,Interaction with management
33674,Interaction with staff
33675,Interaction with external auditors
33676,Interaction with clients
33677,Frequent travel
33678,Data Risk
33679,Data Control Frameworks
33680,MS Purview
33681,EDM Council DCAM Assessment
33682,Data Maturity Assessment
33683,Client Facing Activities
33684,Data Operating Model
33685,Data Software
33686,Data and Analytics Organization
33687,Operating Model Assessment
33688,Communication Plans
33689,Governance Structures
33690,Investment Prioritization
33691,Senior Stakeholders
33692,Client Relationships
33693,Client Ready Deliverables
33694,BCBS239
33695,CCAR
33696,Medical Lab Tech
33697,Lab results reporting
33698,Evaluation of new techniques
33699,Orientation and training
33700,Emergency situations
33701,Department quality assurance
33702,Effective working relationships
33703,Information comprehension
33704,Written protocols
33705,Laboratory Tech experience
33706,Color Vision Screening
33707,Plate Reading
33708,Instrumentation Operation
33709,Bachelor's in Biology
33710,Bachelor's in Chemistry
33711,Bachelor's in Clinical Laboratory Science
33712,Bachelor's in Medical Technology
33713,Flu Vaccine (or religious/medical exemption)
33714,Technical Framework
33715,Data Center Power/Cooling Architecture
33716,Power Standards
33717,Power Usage Optimization
33718,Cooling Optimization
33719,Infrastructure Deployment Planning
33720,Realtime Data Analysis
33721,Power Delivery Architecture
33722,Rack Power Budgeting
33723,Cooling Solution Architecture
33724,Liquid Cooling Experience
33725,PPT Communication
33726,Driven Work Ethic
33727,NoSQL Data Modeling
33728,Large Clusters
33729,Microsoft Azure Data Platform
33730,Graph Database Structures
33731,NoSQL Development
33732,Data Engineers
33733,Forensic Investigations
33734,Fraud Risk Assessments
33735,IBM tools
33736,CFCE
33737,Snowflake Data Platform
33738,Application portfolio
33739,Architecture quality
33740,Technical debt
33741,Architecture Review Board
33742,10+ years professional experience in data warehousing
33743,Data architecture concepts and techniques
33744,Expert knowledge of SQL
33745,Data protection laws and regulations
33746,Exposure to data science technologies and capabilities
33747,Payer Contracting
33748,Insurance Plan Analysis
33749,Reimbursement Analysis
33750,Enterprise Goals
33751,Workflow Optimization
33752,Process Flow Evaluation
33753,Revenue Cycle Applications
33754,Healthcare Finance
33755,Healthcare Accounting
33756,Multithreaded Data Processing
33757,CPU Architectures
33758,GPU Architectures
33759,Mapping Tools
33760,Ecosystem Design
33761,Enterprise Workflow
33762,Orchestration Technologies
33763,Enterprise Integration
33764,Analytics Needs
33765,Mars Five Principles
33766,Inhouse Mars University
33767,Azure Resource Manager
33768,Database Architect
33769,Data Modular
33770,Database compliance
33771,AWS database services
33772,Database rollback
33773,Data pipeline orchestration
33774,Pubsub
33775,AI Platform
33776,Cloud Compute
33777,AppEngine
33778,Nexus Repo
33779,Checkmarkrx
33780,Security governance
33781,Cloud DWH technologies
33782,Design presentation
33783,Feature planning
33784,Transformation benefits
33785,Visual classification
33786,Machine translation
33787,Time sequenced data
33788,Advanced metrics
33789,Machine learning methods
33790,Cleaning data
33791,Storage strategies
33792,Provenance tracking
33793,Database formats
33794,Parallelized data transformations
33795,Driven
33796,Defense experience
33797,Masters or Ph.D in Data Science Computer Science Engineering Applied Mathematics Physics Physical or Biological Sciences
33798,Urine Collection
33799,Comprehensive health insurance with prescription coverage
33800,Dependent health insurance with prescription coverage
33801,Data Architecture Patterns
33802,New Tools and Technologies
33803,Adoption
33804,Bodily Fluid Analysis
33805,Private Housing/Allowance
33806,Comprehensive Health Insurance
33807,Dependent Health Insurance
33808,Competitive Salaries
33809,Referral Bonuses
33810,Travel Reimbursement
33811,Direct Deposit/Free Checking
33812,Unlimited Free CE Credits
33813,Scientific Equipment
33814,Travel Allied Job
33815,Private Housing or Generous Housing Allowance
33816,Comprehensive Health Insurance with Prescription Coverage
33817,Dependent Health Insurance with Prescription Coverage
33818,Architecture documentation
33819,Data Lake platform
33820,Infrastructure as code (IaC)
33821,Personal communication
33822,Fastpaced growth
33823,Onsite location
33824,Annual salary
33825,US Dollars
33826,Startup experience
33827,Data Privacy Strategy
33828,Audit and Compliance Monitoring
33829,Information Privacy
33830,Statistical Software (R SAS Stata SPSS)
33831,Address Validation
33832,Landlord & Property Address Information
33833,PII Data
33834,Conceptualization
33835,Cloud data warehouse
33836,Realtime integration
33837,Log replication architectures
33838,Qlik (Attunity) replicate
33839,Cloud native ETL tools
33840,Analytic end to end architecture
33841,Modelling methodologies
33842,Information standards
33843,Accounting concepts
33844,Technical decision making
33845,Accounting tools
33846,Engineering culture
33847,Frontend infrastructure
33848,Web server design
33849,Abstractions
33850,Data center networking
33851,Nexus switches
33852,ASR routers
33853,FirePower firewalls
33854,VMware NSX
33855,F5 Load Balancers
33856,Web protocols
33857,IPv4
33858,IPv6
33859,EGRP
33860,NextGeneration firewalls
33861,Web and content filtering
33862,FortiGate
33863,CCIE certification
33864,CCNP or CCDP certifications
33865,Bachelor's or Master's degree in computer science
33866,Strong oral written and presentation skills
33867,Experience in hardware and software environments
33868,Complex data modeling
33869,Batch orchestration
33870,Throughput analysis
33871,Bottleneck identification
33872,SLA implementation
33873,Query performance improvement
33874,Data dependency analysis
33875,Alert mechanism implementation
33876,Electronic filing systems
33877,Diploma in Business Administration
33878,Uploading documentation
33879,Manage paperwork
33880,Online filing systems
33881,Competing priorities
33882,Tasks
33883,Cloudbased paradigms
33884,Spark engine
33885,SaaS ecosystem
33886,Language and interpreter design
33887,Lexers
33888,Parsers
33889,Abstract Syntax Trees (AST)
33890,Function App
33891,B.S. or M.S. in Computer Science
33892,5+ years of experience building production quality software
33893,2+ years of experience building distributed systems
33894,2+ years of experience working on modern cloudnative platforms and languages
33895,CloudBased Data Integration
33896,ETL Operations
33897,Data Architecture Evaluation
33898,Data Design Software
33899,SQLServer
33900,MLPack
33901,Neural Network Optimization
33902,Distillation
33903,MultiView Geometry
33904,MultiModal Reasoning
33905,MultiSensor Geometry
33906,MultiModal Sensor Fusion
33907,Machine Perception
33908,Data Manipulation Libraries
33909,Data Cleansing Techniques
33910,ggplot2
33911,Marketing Attribution
33912,Bachelor's or Master's in Marketing Analytics Data Science or related field
33913,3+ years of experience in ETL processes data cleansing and data quality assurance
33914,Familiarity with marketing analytics concepts such as customer segmentation customer lifetime value and marketing attribution
33915,Principles of Data Management
33916,Theories of Data Management
33917,Concepts of Data Management
33918,Data Catalog Plan
33919,Technical Implementation Options
33920,Data Inventories
33921,SWOT Analysis
33922,Data Typing
33923,Data Glossaries
33924,Range Definitions
33925,National Standards
33926,CSDGM
33927,EML
33928,Fiscal
33929,NYS Education Department Clinical Laboratory Technologist License
33930,Computer fundamentals
33931,Routine testing
33932,Complex testing
33933,Cloud Data Platform Architecture
33934,Azure Infrastructure
33935,Reporting Platforms
33936,Azure DevOps Pipelines
33937,Enterprise Architecture Frameworks
33938,Azure Architect Expert
33939,TOGAF Practitioner
33940,ArcCatalog
33941,ArcGIS Model Builder
33942,Safe FME
33943,ESRI Roads and Highways Database
33944,ESRI Versioned/nonVersioned Datasets
33945,ArcPy
33946,ArcGIS Python API
33947,MS SQL Server Spatial
33948,Hospital Information Systems
33949,Financial Domain
33950,BI & Analytics
33951,Business Information
33952,Information Vision
33953,Data Warehousing (DW) Concepts
33954,Data Flow Diagram (DFD)
33955,Entity Relationship Diagram (ERD)
33956,SQL Query Tuning
33957,Banking and Financial Domain
33958,Business Information Needs
33959,Capability Evaluation
33960,PowerON
33961,Azure Data Lake House
33962,SAP BW/Hana
33963,Azure Delta Lake
33964,Software Life Cycle
33965,Medical Laboratory Technologist (MLT)
33966,Laboratory analyses
33967,Hospital
33968,Professional standards
33969,Technical resource
33970,Staff
33971,Physicians
33972,Internal customers
33973,External customers
33974,Apache Dataflow
33975,GCP DataPrep
33976,GCP Pub/Sub
33977,Cloud Data Streams
33978,Linux scripting
33979,Data warehouse administration
33980,Backups and restores
33981,SUSE Linux Administration
33982,Information Management Solutions
33983,Enterprise Data Provisioning
33984,CPSI/Evident EMR system knowledge
33985,Days/Evenings shift
33986,Clinical findings correlation
33987,Receptionist/phlebotomist tasks
33988,CLIA standard qualifications
33989,Nationally recognized organization certification
33990,EMR system knowledge
33991,Laboratory Information Computer System
33992,Patient satisfaction
33993,Administrative procedures
33994,Medical laboratory technician
33995,One Year Of Experience
33996,Deductibles
33997,Employee Assistance
33998,Transitions Program
33999,Raiser’s Edge database
34000,Customer relationship management software
34001,Donor management
34002,Gift processing
34003,Accuracy and attention to detail
34004,Programming Languages (R Ruby Java Python)
34005,Financial Sector Experience
34006,ADD Insurance
34007,Analytic endtoend architecture
34008,Dimensional Data Vault
34009,Modern Algorithmic Techniques
34010,Reusable Tech
34011,InfluxDB
34012,RapidMiner
34013,Weka
34014,Data Migration Tools
34015,Talend Data Integration
34016,Talend Data Quality
34017,Informatica Data Governance
34018,Talend Data Governance
34019,IBM InfoSphere Data Governance
34020,Data Catalog Tools
34021,Talend Data Catalog
34022,IBM InfoSphere Data Catalog
34023,Laboratory Standard Operating Procedures
34024,Quality patient care
34025,Testing bench supplies
34026,CLIA & State
34027,Standardized color vision screen
34028,Shifts
34029,Oracle Demand Planning
34030,Experience in Manufacturing
34031,Experience in Distribution
34032,Experience in Installation
34033,Planning and Design
34034,Data Architecture Tools
34035,Database Development Standards
34036,Ingestion
34037,ELT/ETL
34038,scripting
34039,security
34040,backups
34041,VIEWPOINT
34042,BAR Backup
34043,Data Warehouse administration
34044,Technical Architect
34045,Realtime Processing Framework
34046,Day Work
34047,PreEmployment Drug Screening
34048,Housekeeping
34049,Laundry
34050,Ironing
34051,Dishwasher
34052,Mongo Query performance tuning
34053,Mongo pipelines
34054,Satellite communication systems
34055,Master's degree in STEM
34056,Bachelor's degree in STEM
34057,6+ years of software engineering experience
34058,6+ years of database design and architecture experience in MongoDB
34059,Dusting
34060,Vacuuming
34061,Meal preparation
34062,Errands
34063,Grocery shopping
34064,Bill paying
34065,Spark ETL
34066,Cron
34067,Trust & Safety
34068,Fake Account Mitigation
34069,Image Policy Violations
34070,Text Policy Violations
34071,Data Scraping
34072,Image Models
34073,Production Code
34074,Complex Systems Debugging
34075,Soft Skills Development
34076,Machine Learning Solutions
34077,System Building
34078,Creator Safety
34079,Corrective and Preventative Maintenance
34080,Asset and Inventory Management
34081,Electrical and Mechanical Engineering
34082,Diesel Generators
34083,Electrical Distribution Systems
34084,Fire Detection and Suppression Systems
34085,Generative Design
34086,E3 Invariant Architectures
34087,MultiFidelity Machine Learning
34088,sklearn
34089,Materials Design
34090,Functional Predictions
34091,Density Functional Theory Potential Approximations
34092,Passion for tech
34093,Feature recognition
34094,High performance computing (HPC)
34095,Optical satellite
34096,Airborne data
34097,Data Analyst Team
34098,PerformanceBased Environment
34099,Learning New Skills
34100,Linear Programming
34101,Metaheuristics
34102,ORTools
34103,Pulp
34104,Order Fulfillment
34105,Network Allocation
34106,Production Lines
34107,Xarray
34108,Pachyderm
34109,BSc or MSc
34110,Milvus
34111,FAISS
34112,Pinecone
34113,Vespa
34114,OOPs Concepts
34115,REST API Development
34116,NoSQL Database Design
34117,RDBMS Design and Optimizations
34118,8+ Years of Experience in AI
34119,Handson Experience with Python Streamlit and FastAPI
34120,Handson Experience with Flask
34121,Handson Experience Using GIT
34122,Knowledge of Basic Algorithms
34123,Knowledge of Reporting Tools like Power BI
34124,Experience with Cloud Computing Platforms
34125,CustomerFocus
34126,Large Foundation Models
34127,Internet Scale Data Sources
34128,Sensor Modalities
34129,Rapid Deployment
34130,Hardware Deployment
34131,Master or PhD
34132,Shipping Products
34133,Willingness to Take on Challenges
34134,Protein Engineering
34135,CPUs
34136,AI/ML Methods
34137,Protein Sequence Analysis
34138,Protein Structure Analysis
34139,Protein Biochemistry
34140,Machine Learning Lifecycle Management
34141,Cellular Imaging
34142,Genomics Sequencing
34143,Bioinformaticians
34144,Back End Data Engineering
34145,DoD Data
34146,DoD Security
34147,Ph.D. Degree
34148,Product Evangelism
34149,Data Stack Components
34150,SOTA Methods
34151,Data Tooling Landscape
34152,Master's Degree in Computer Science
34153,Jupyter notebooks
34154,LSTM
34155,U.S. healthcare systems
34156,Molecular Dynamics
34157,Structural Biology
34158,Medicinal Chemistry
34159,ANTON
34160,Biomolecular Modeling
34161,Geospatial Imagery
34162,Spatial Data Geometry
34163,3D graphics
34164,Cloudbased machine learning
34165,Virtual Reality
34166,Human Feedback (RLHF)
34167,Enterprise SaaS Software
34168,Hortonworks Data Platform/CDP
34169,Hortonworks Data Flow
34170,Environment Integration
34171,Infrastructure Integration
34172,Ezmeral Data Fabric
34173,Capacity Management
34174,Personalize
34175,SciKit
34176,ML Software Development
34177,Protein Structure Prediction
34178,Bayesian Networks
34179,Numerical Optimization
34180,AWS StepFunctions
34181,CI / CD
34182,Neo4j
34183,Datadriven machine learning
34184,Computational excellence
34185,Experimental approaches
34186,Algorithmic methods
34187,Productionquality code
34188,Data ingest
34189,Uncertainty estimation
34190,Bayesian uncertainty estimation
34191,Causual inference
34192,Online learning
34193,Research & Development
34194,PH.D
34195,Knowledge Graph
34196,Dataset management
34197,QuestionsAnswer model
34198,Machine learning software development
34199,Supervised/Unsupervised machine learning algorithms
34200,Linear/Logistic Regression
34201,(Deep) Neural Networks
34202,D3JS
34203,GCP cloud platform
34204,Onpremise environments
34205,Experimental plans
34206,Analytic plans
34207,Cause and Effect relations
